EmployeeId,UniqueCode,NetworkId,firstname,middlename,lastname,nameprefix,namesuffix,preferredname,department,division,orgunitnumber,companycode,companynumber,hierarchy,location,locationName,manageremployeenumber,managerfirstname,managerlastname,managermiddlename,workemail,workphone,extension,fax,mobile,pager,secondaryphone,title,employeetype,employeetypedescription,regtempin,fulltimeparttimein,status,employeestatusdescription,Street,City,Province,zipcode,userstate,region,country,approver,delegate,jobcode,costcentername,costcentercode,sunrisedate,sunsetdate,vacationstart,vacationend,mailcode,hiredate,terminationdate,lastdayworked,contractstartdate,contractenddate,lastperformancereviewdate,lastperformancereviewresult,standardhours,shiftcode,shiftname,dom_intl_in,TerminationDate
1507,BM1507,BMacken,Barrett,,Macken,,,,Customer Relations,"Global Marketing, Branding and Corporate Affairs",9,MKTG,MKTG9,4,Los Angeles,,1077,Hedley,Cantrell,,Barrett.Macken@sec.com,,,,01202 733099,,,Vice President Customer Relations,FT,FullTime,Regular,FullTime,1,Active,2175 North California Blvd  Suite 400,Los Angeles                   ,CA,90501,CA,West,USA,1503,,R1,IPRCCC09,IPRCCC09,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1013,RW1013,RWELLINGTON,ROBERT,Rob,WELLINGTON,,,,Data Services,Global Technology,12,TECH,TECH12,3,Dallas,,1012,Joe,Kellington,,ROBERT.WELLINGTON@sec.com,,,,01189 382200,,,Vice President Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1012,,M1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1014,JK1014,JKELLER,JOHN,,KELLER,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,JOHN.KELLER@sec.com,,,,01249 815927,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1015,Km1015,Kmilton,KEVIN,,milton,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,KEVIN.milton@sec.com,,,,01276 28836,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1016,Le1016,Lellison,LARRY,,ellison,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,LARRY.ellison@sec.com,,,,020 7482 3828,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1017,Sc1017,Sconnery,SEAN,,connery,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,SEAN.connery@sec.com,,,,024 7671 1324,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1018,Gf1018,Gfuller,GILBERT,Gilli,fuller,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,GILBERT.fuller@sec.com,,,,01543 573757,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1019,Jm1019,Jmendoza,JOSE,,mendoza,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,JOSE.mendoza@sec.com,,,,2076264356,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1020,Hb1020,Hberringer,HUAN,Hu,berringer,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,HUAN.berringer@sec.com,,,,01227 456860,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1021,Lp1021,Lperry,LEE,,perry,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,LEE.perry@sec.com,,,,01268 685 073,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1022,ND1022,NDAWSON,NEIL,,DAWSON,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,NEIL.DAWSON@sec.com,,,,029 2049 0478,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1023,MB1023,MBLACKWATER,MICHAEL,,BLACKWATER,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,MICHAEL.BLACKWATER@sec.com,,,,029 2034 3748,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1024,KR1024,KREED,KELLY,,REED,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,KELLY.REED@sec.com,,,,01159 484595,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1036,MM1036,MMOORE,MELVIN,,MOORE,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,MELVIN.MOORE@sec.com,,,,0161 428 7714,,,Associate-Data Services,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1013,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1037,AT1037,ATAYLOR,ALEX,,TAYLOR,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,ALEX.TAYLOR@sec.com,,,,020 8643 5786,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1012,,M1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1038,TA1038,TANDERSON,TOM,,ANDERSON,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,TOM.ANDERSON@sec.com,,,,01932 566503,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1039,TT1039,TTHOMAS,TERRY,,THOMAS,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,TERRY.THOMAS@sec.com,,,,01494 793052,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1040,BW1040,BWHITE,BART,,WHITE,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,BART.WHITE@sec.com,,,,020 8397 2621,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1041,LH1041,LHARRIS,LINKIN,,HARRIS,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,LINKIN.HARRIS@sec.com,,,,01244 350086,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1042,HT1042,HTHOMPSON,HOLLY,,THOMPSON,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,HOLLY.THOMPSON@sec.com,,,,01246 202379,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1043,JG1043,JGARCIA,JULIE,,GARCIA,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,JULIE.GARCIA@sec.com,,,,01243 775721,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1533,XB1533,XBoyd,Xavier,D,Boyd,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Xavier.Boyd@sec.com,3145678902,,,020 8529 1204,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1546,EK1546,EKearney,Everett,,Kearney,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Everett.Kearney@sec.com,,,,01932 866488,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1038,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1547,FL1547,FLucey,Forrest,,Lucey,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Forrest.Lucey@sec.com,,,,01900 825694,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1012,,M1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1548,HL1548,HLock,Harvey,,Lock,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Harvey.Lock@sec.com,,,,01206 570289,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1547,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1549,BL1549,BLowe,Benny,,Lowe,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Benny.Lowe@sec.com,,,,01223 246183,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1547,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1550,GL1550,GLambe,Garry,,Lambe,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Garry.Lambe@sec.com,,,,028 7032 8957,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1547,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
1551,FL1551,FLazennec,Fabian,,Lazennec,,,,Data Services,Global Technology,12,TECH,TECH12,4,Dallas,,1013,Robert,Wellington,,Fabian.Lazennec@sec.com,,,,01438 759602,,,Associate-Database Administrator,FT,FullTime,Regular,FullTime,1,Active,4200 Beltway Dr.,Dallas,TX,75014,TX,Central,USA,1547,,R1,IINFCCC12,IINFCCC12,,,,,,8/8/2009,,,,,,,,2,Regular,Domestic,
2587,SD2587,SDolly,Siobhan,,Dolly,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,2,Newyork City,,1025,Ted,Thomson,,Siobhan.Dolly@sec.com,,,,,,,Managing Dir. Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,D8,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2588,AM2588,AMuldowney,Anna,,Muldowney,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,3,Newyork City,,2587,SIOBHAN,DOLLY,,Anna.Muldowney@sec.com,,,,02476 439494,,,Vice President Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2589,OM2589,OMcDonald,Orla,,McDonald,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Orla.McDonald@sec.com,,,,0207 695 4110,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2590,GO2590,GO'Sullivan,Graham,,O'Sullivan,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Graham.O'Sullivan@sec.com,,,,020 7695 4315,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2597,JK2597,JKwiatek,Jonathan,,Kwiatek,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Jonathan.Kwiatek@sec.com,,,,020 7695 4641,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2598,EO2598,EO'Rourke,Eva,,O'Rourke,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Eva.O'Rourke@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2599,PC2599,PCoyne,Patrick,,Coyne,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Patrick.Coyne@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2600,PF2600,PFinlay,Paula,,Finlay,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Paula.Finlay@sec.com,,,,020 7695 8371 desk 3/271,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2601,MB2601,MBarry,Marie,,Barry,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Marie.Barry@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2606,LK2606,LKierans,Luke,,Kierans,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,3,Newyork City,,2588,ANNA,Muldowney,,Luke.Kierans@sec.com,,,,7824383210,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2607,CM2607,CMurphy,Claire,,Murphy,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Claire.Murphy@sec.com,,,,020 7695 7498,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2608,AO2608,AO'Brien,Annette,,O'Brien,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Annette.O'Brien@sec.com,,,,7947876363,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2609,TP2609,TPeelo,Triona,,Peelo,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Triona.Peelo@sec.com,,,,0207 695 5249,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2610,MM2610,MMcGinn,Mark,,McGinn,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Mark.McGinn@sec.com,,,,020 7695 5770,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2615,CO2615,CO'Neill,Cillian,,O'Neill,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,3,Newyork City,,2588,ANNA,Muldowney,,Cillian.O'Neill@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2616,EM2616,EMoroney,Elaine,,Moroney,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Elaine.Moroney@sec.com,,,,020 7695 8503,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2617,PC2617,PColgan,Padraig,,Colgan,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Padraig.Colgan@sec.com,,,,020 7695 3815,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2618,CE2618,CEdmonds,Conor,,Edmonds,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Conor.Edmonds@sec.com,,,,07984 654179,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2619,MW2619,MWrisley,Mark,,Wrisley,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Mark.Wrisley@sec.com,,,,020 7695 8792,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2627,SO2627,SO'Leary,Susan,,O'Leary,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,3,Newyork City,,2588,ANNA,Muldowney,,Susan.O'Leary@sec.com,,,,07825 844193,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2628,BO2628,BO'Halloran,Bernice,,O'Halloran,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Bernice.O'Halloran@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2629,GS2629,GSchaffner,Gary,,Schaffner,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Gary.Schaffner@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2639,AB2639,ABaker,Andreas,,Baker,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,3,Newyork City,,2588,ANNA,Muldowney,,Andreas.Baker@sec.com,,,,1355581624,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2640,GD2640,GDesmond,Graham,,Desmond,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Graham.Desmond@sec.com,,,,MOB 07917 201813,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2641,MT2641,MTrears,Martin,,Trears,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Martin.Trears@sec.com,,,,020 7695 4313,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2642,CC2642,CClarke,Claudine,,Clarke,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Claudine.Clarke@sec.com,,,,2076956435,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2643,AO2643,AO'Beirne,Adrian,,O'Beirne,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Adrian.O'Beirne@sec.com,,,,020 7695 4429,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2654,NO2654,NO'Connor,Nick,,O'Connor,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Nick.O'Connor@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2655,SF2655,SFlynn,Sally,,Flynn,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Sally.Flynn@sec.com,,,,7990848896,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2656,ML2656,MLynam,Michael,,Lynam,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Michael.Lynam@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2657,CP2657,CPrasad,Ciara,,Prasad,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Ciara.Prasad@sec.com,,,,020 7695 6349,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2658,VO2658,VO'Sullivan,Virginie,,O'Sullivan,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,3,Newyork City,,2588,ANNA,Muldowney,,Virginie.O'Sullivan@sec.com,,,,02476 439426,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
2659,BL2659,BLawlor,Brendan,,Lawlor,,,,Debt Planning and Management,Corporate Strategy and Planning,8,DEBT,DEBT8,4,Newyork City,,2588,ANNA,Muldowney,,Brendan.Lawlor@sec.com,,,,,,,Associate Debt Management,FT,FullTime,Regular,FullTime,1,Active,5201 EDEN AVE,NewYork City,NY,10019,NY,East,USA,2835,,,IACCC08,IACCC08,,,,,,6/12/2009,,,,,,,,2,Regular,Domestic,
